entity_type,entity_id,stage,reason_code,technical_detail
service_unit,debian:systemd:usr/lib/systemd/system/dbus-org.freedesktop.hostname1.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-hostnamed.service
service_unit,debian:systemd:usr/lib/systemd/system/dbus-org.freedesktop.locale1.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-localed.service
service_unit,debian:systemd:usr/lib/systemd/system/dbus-org.freedesktop.login1.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-logind.service
service_unit,debian:systemd:usr/lib/systemd/system/dbus-org.freedesktop.timedate1.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-timedated.service
service_unit,debian:systemd:usr/lib/systemd/system/debug-shell.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/debug-shell.service
service_unit,debian:systemd:usr/lib/systemd/system/emergency.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/emergency.service
service_unit,debian:systemd:usr/lib/systemd/system/getty-static.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/getty-static.service
service_unit,debian:systemd:usr/lib/systemd/system/getty.target.wants/getty-static.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/getty-static.service
service_unit,debian:systemd:usr/lib/systemd/system/getty@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/getty@.service
service_unit,debian:systemd:usr/lib/systemd/system/hwclock.service,tier_a_matching,MASKED_EFFECTIVE_UNIT,usr/lib/systemd/system/hwclock.service
service_unit,debian:systemd:usr/lib/systemd/system/initrd-cleanup.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/initrd-cleanup.service
service_unit,debian:systemd:usr/lib/systemd/system/initrd-parse-etc.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/initrd-parse-etc.service
service_unit,debian:systemd:usr/lib/systemd/system/initrd-switch-root.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/initrd-switch-root.service
service_unit,debian:systemd:usr/lib/systemd/system/initrd-udevadm-cleanup-db.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/initrd-udevadm-cleanup-db.service
service_unit,debian:systemd:usr/lib/systemd/system/initrd.target.wants/systemd-battery-check.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-battery-check.service
service_unit,debian:systemd:usr/lib/systemd/system/initrd.target.wants/systemd-bsod.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-bsod.service
service_unit,debian:systemd:usr/lib/systemd/system/initrd.target.wants/systemd-pcrphase-initrd.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-pcrphase-initrd.service
service_unit,debian:systemd:usr/lib/systemd/system/kmod.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-modules-load.service
service_unit,debian:systemd:usr/lib/systemd/system/modprobe@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/modprobe@.service
service_unit,debian:systemd:usr/lib/systemd/system/multi-user.target.wants/systemd-logind.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-logind.service
service_unit,debian:systemd:usr/lib/systemd/system/multi-user.target.wants/systemd-user-sessions.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-user-sessions.service
service_unit,debian:systemd:usr/lib/systemd/system/procps.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-sysctl.service
service_unit,debian:systemd:usr/lib/systemd/system/quotaon@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/quotaon@.service
service_unit,debian:systemd:usr/lib/systemd/system/rescue.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/rescue.service
service_unit,debian:systemd:usr/lib/systemd/system/serial-getty@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/serial-getty@.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/kmod-static-nodes.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/kmod-static-nodes.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/ldconfig.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/ldconfig.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-binfmt.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-binfmt.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-firstboot.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-firstboot.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-hibernate-clear.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-hibernate-clear.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-journal-catalog-update.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-journal-catalog-update.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-journal-flush.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-journal-flush.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-journald.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-journald.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-machine-id-commit.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-machine-id-commit.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-modules-load.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-modules-load.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-pcrmachine.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-pcrmachine.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-pcrphase-sysinit.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-pcrphase-sysinit.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-pcrphase.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-pcrphase.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-random-seed.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-random-seed.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-sysctl.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-sysctl.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-sysusers.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-sysusers.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-tmpfiles-setup-dev-early.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-tmpfiles-setup-dev-early.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-tmpfiles-setup-dev.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-tmpfiles-setup-dev.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-tmpfiles-setup.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-tmpfiles-setup.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-tpm2-setup-early.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-tpm2-setup-early.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-tpm2-setup.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-tpm2-setup.service
service_unit,debian:systemd:usr/lib/systemd/system/sysinit.target.wants/systemd-update-done.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-update-done.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-ask-password-console.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-ask-password-console.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-ask-password-wall.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-ask-password-wall.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-backlight@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-backlight@.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-confext.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-confext.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-creds@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-creds@.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-exit.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-exit.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-fsck@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-fsck@.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-growfs@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-growfs@.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-halt.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-halt.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-hibernate-clear.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-hibernate-clear.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-hibernate-resume.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-hibernate-resume.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-hibernate.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-hibernate.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-hybrid-sleep.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-hybrid-sleep.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-initctl.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-initctl.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-journal-catalog-update.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-journal-catalog-update.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-journal-flush.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-journal-flush.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-journald-sync@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-journald-sync@.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-journald@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-journald@.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-kexec.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-kexec.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-network-generator.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-network-generator.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-networkd-wait-online@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-networkd-wait-online@.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-pcrextend@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-pcrextend@.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-pcrfs-root.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-pcrfs-root.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-pcrfs@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-pcrfs@.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-pcrlock-file-system.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-pcrlock-file-system.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-pcrlock-firmware-code.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-pcrlock-firmware-code.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-pcrlock-firmware-config.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-pcrlock-firmware-config.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-pcrlock-machine-id.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-pcrlock-machine-id.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-pcrlock-make-policy.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-pcrlock-make-policy.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-pcrlock-secureboot-authority.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-pcrlock-secureboot-authority.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-pcrlock-secureboot-policy.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-pcrlock-secureboot-policy.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-pcrlock@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-pcrlock@.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-pcrmachine.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-pcrmachine.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-pcrphase-initrd.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-pcrphase-initrd.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-pcrphase-sysinit.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-pcrphase-sysinit.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-pcrphase.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-pcrphase.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-poweroff.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-poweroff.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-quotacheck@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-quotacheck@.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-reboot.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-reboot.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-soft-reboot.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-soft-reboot.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-suspend-then-hibernate.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-suspend-then-hibernate.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-suspend.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-suspend.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-sysext.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-sysext.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-sysext@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-sysext@.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-tmpfiles-clean.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-tmpfiles-clean.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-tmpfiles-setup-dev-early.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-tmpfiles-setup-dev-early.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-tmpfiles-setup-dev.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-tmpfiles-setup-dev.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-tmpfiles-setup.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-tmpfiles-setup.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-tpm2-setup-early.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-tpm2-setup-early.service
service_unit,debian:systemd:usr/lib/systemd/system/systemd-tpm2-setup.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-tpm2-setup.service
service_unit,debian:systemd:usr/lib/systemd/system/user-runtime-dir@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/user-runtime-dir@.service
service_unit,debian:systemd:usr/lib/systemd/system/user@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/user@.service
service_unit,debian:systemd:usr/lib/systemd/system/x11-common.service,tier_a_matching,MASKED_EFFECTIVE_UNIT,usr/lib/systemd/system/x11-common.service
service_unit,debian:thinkfan:usr/lib/systemd/system/thinkfan-sleep.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/thinkfan-sleep.service
service_unit,debian:tigervnc-standalone-server:usr/lib/systemd/system/tigervncserver@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/tigervncserver@.service
service_unit,debian:tinc:usr/lib/systemd/system/tinc@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/tinc@.service
service_unit,debian:tor:usr/lib/systemd/system/tor@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/tor@.service
service_unit,debian:trojan:usr/lib/systemd/system/trojan@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/trojan@.service
service_unit,debian:trousers:usr/lib/systemd/system/trousers.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/tcsd.service
service_unit,debian:udev:usr/lib/systemd/system/sysinit.target.wants/systemd-hwdb-update.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-hwdb-update.service
service_unit,debian:udev:usr/lib/systemd/system/sysinit.target.wants/systemd-udev-trigger.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-udev-trigger.service
service_unit,debian:udev:usr/lib/systemd/system/sysinit.target.wants/systemd-udevd.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-udevd.service
service_unit,debian:udev:usr/lib/systemd/system/systemd-udev-load-credentials.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-udev-load-credentials.service
service_unit,debian:udev:usr/lib/systemd/system/systemd-udev-settle.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-udev-settle.service
service_unit,debian:udev:usr/lib/systemd/system/systemd-udev-trigger.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/systemd-udev-trigger.service
service_unit,debian:udev:usr/lib/systemd/system/udev.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/systemd-udevd.service
service_unit,debian:usb-modeswitch:usr/lib/systemd/system/usb_modeswitch@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/usb_modeswitch@.service
service_unit,debian:valkey-sentinel:usr/lib/systemd/system/valkey-sentinel@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/valkey-sentinel@.service
service_unit,debian:valkey-server:usr/lib/systemd/system/valkey-server@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/valkey-server@.service
service_unit,debian:voms-server:usr/lib/systemd/system/voms@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/voms@.service
service_unit,debian:vpnc:usr/lib/systemd/system/vpnc@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/vpnc@.service
service_unit,debian:wireguard-tools:usr/lib/systemd/system/wg-quick@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/wg-quick@.service
service_unit,debian:wpasupplicant:usr/lib/systemd/system/wpa_supplicant-nl80211@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/wpa_supplicant-nl80211@.service
service_unit,debian:wpasupplicant:usr/lib/systemd/system/wpa_supplicant-wired@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/wpa_supplicant-wired@.service
service_unit,debian:wpasupplicant:usr/lib/systemd/system/wpa_supplicant@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/wpa_supplicant@.service
service_unit,debian:xfsprogs:usr/lib/systemd/system/xfs_scrub@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/xfs_scrub@.service
service_unit,debian:xfsprogs:usr/lib/systemd/system/xfs_scrub_fail@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/xfs_scrub_fail@.service
service_unit,debian:xfsprogs:usr/lib/systemd/system/xfs_scrub_media@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/xfs_scrub_media@.service
service_unit,debian:xfsprogs:usr/lib/systemd/system/xfs_scrub_media_fail@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/xfs_scrub_media_fail@.service
service_unit,debian:xrootd-server:usr/lib/systemd/system/cmsd@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/cmsd@.service
service_unit,debian:xrootd-server:usr/lib/systemd/system/frm_purged@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/frm_purged@.service
service_unit,debian:xrootd-server:usr/lib/systemd/system/frm_xfrd@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/frm_xfrd@.service
service_unit,debian:xrootd-server:usr/lib/systemd/system/xrootd@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/xrootd@.service
service_unit,debian:yggdrasil:usr/lib/systemd/system/yggdrasil.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/yggdrasil.service
service_unit,debian:zvbi:usr/lib/systemd/system/zvbi.service,tier_a_matching,MASKED_EFFECTIVE_UNIT,usr/lib/systemd/system/zvbi.service
service_unit,fedora:NetworkManager:usr/lib/systemd/system/NetworkManager-wait-online.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/NetworkManager-wait-online.service
service_unit,fedora:NetworkManager:usr/lib/systemd/system/NetworkManager.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/NetworkManager.service
service_unit,fedora:PackageKit:usr/lib/systemd/system/system-update.target.wants/packagekit-offline-update.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/packagekit-offline-update.service
service_unit,fedora:alertmanager:usr/lib/systemd/system/prometheus-alertmanager.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/prometheus-alertmanager.service
service_unit,fedora:alsa-utils:usr/lib/systemd/system/alsa-card-wait@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/alsa-card-wait@.service
service_unit,fedora:alsa-utils:usr/lib/systemd/system/alsa-restore.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/alsa-restore.service
service_unit,fedora:alsa-utils:usr/lib/systemd/system/alsa-state.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/alsa-state.service
service_unit,fedora:alsa-utils:usr/lib/systemd/system/sound.target.wants/alsa-restore.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/alsa-restore.service
service_unit,fedora:alsa-utils:usr/lib/systemd/system/sound.target.wants/alsa-state.service,tier_a_matching,DUPLICATE_ALIAS,usr/lib/systemd/system/alsa-state.service
service_unit,fedora:amavis-snmp:usr/lib/systemd/system/amavisd-snmp.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/amavisd-snmp.service
service_unit,fedora:amprd:usr/lib/systemd/system/amprd.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/amprd.service
service_unit,fedora:argus:usr/lib/systemd/system/argus.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/argus.service
service_unit,fedora:arpwatch:usr/lib/systemd/system/arpwatch.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/arpwatch.service
service_unit,fedora:bcachefs-tools:usr/lib/systemd/system/bcachefs-wait-devices@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/bcachefs-wait-devices@.service
service_unit,fedora:bees:usr/lib/systemd/system/beesd@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/beesd@.service
service_unit,fedora:bind-chroot:usr/lib/systemd/system/named-chroot-setup.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/named-chroot-setup.service
service_unit,fedora:bind-chroot:usr/lib/systemd/system/named-chroot.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/named-chroot.service
service_unit,fedora:bind9-next-chroot:usr/lib/systemd/system/named-chroot-setup.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/named-chroot-setup.service
service_unit,fedora:bind9-next-chroot:usr/lib/systemd/system/named-chroot.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/named-chroot.service
service_unit,fedora:bind9-next:usr/lib/systemd/system/named-setup-rndc.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/named-setup-rndc.service
service_unit,fedora:bind9-next:usr/lib/systemd/system/named.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/named.service
service_unit,fedora:bind:usr/lib/systemd/system/named-setup-rndc.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/named-setup-rndc.service
service_unit,fedora:bind:usr/lib/systemd/system/named.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/named.service
service_unit,fedora:bitlbee:usr/lib/systemd/system/bitlbee@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/bitlbee@.service
service_unit,fedora:boinc-client:usr/lib/systemd/system/boinc-client.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/boinc-client.service
service_unit,fedora:booth-arbitrator:usr/lib/systemd/system/booth@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/booth@.service
service_unit,fedora:brltty:usr/lib/systemd/system/brltty.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/brltty.service
service_unit,fedora:buildbot-master:usr/lib/systemd/system/buildbot-master@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/buildbot-master@.service
service_unit,fedora:buildbot-worker:usr/lib/systemd/system/buildbot-worker@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/buildbot-worker@.service
service_unit,fedora:ceph-exporter:usr/lib/systemd/system/ceph-exporter@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/ceph-exporter@.service
service_unit,fedora:ceph-fuse:usr/lib/systemd/system/ceph-fuse@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/ceph-fuse@.service
service_unit,fedora:ceph-immutable-object-cache:usr/lib/systemd/system/ceph-immutable-object-cache@.service,tier_a_matching,NO_TIER_A_PARTNER,usr/lib/systemd/system/ceph-immutable-object-cache@.service
